-1.01277e-07,-1,1.61729e-07,
0.0987223,-0.992527,0.0717251,
-0.0377079,-0.992527,0.116054,
0.723607,-0.447219,0.525726,
0.674048,-0.553023,0.489719,
0.772771,-0.477604,0.417994,
-1.01277e-07,-1,1.61729e-07,
-0.0377079,-0.992527,0.116054,
-0.122028,-0.992527,3.5365e-07,
-1.01277e-07,-1,1.61729e-07,
-0.122028,-0.992527,3.5365e-07,
-0.0377077,-0.992527,-0.116054,
-1.01277e-07,-1,1.61729e-07,
-0.0377077,-0.992527,-0.116054,
0.0987224,-0.992527,-0.0717249,
0.723607,-0.447219,0.525726,
0.772771,-0.477604,0.417994,
0.796078,-0.355576,0.48972,
-0.276389,-0.447219,0.850649,
-0.158736,-0.477605,0.864116,
-0.219751,-0.355576,0.908447,
-0.894426,-0.447215,8.12011e-08,
-0.870878,-0.477601,0.116055,
-0.931892,-0.355573,0.0717255,
-0.276389,-0.44722,-0.850649,
-0.379488,-0.477606,-0.79239,
-0.356183,-0.355577,-0.864118,
0.723607,-0.447219,-0.525726,
0.636341,-0.477605,-0.605775,
0.711759,-0.355576,-0.605776,
0.723607,-0.447219,0.525726,
0.796078,-0.355576,0.48972,
0.711759,-0.355577,0.605776,
-0.276389,-0.447219,0.850649,
-0.219751,-0.355576,0.908447,
-0.356183,-0.355577,0.864118,
-0.894426,-0.447215,8.12011e-08,
-0.931892,-0.355573,0.0717255,
-0.931892,-0.355573,-0.071725,
-0.276389,-0.44722,-0.850649,
-0.356183,-0.355577,-0.864118,
-0.219751,-0.355576,-0.908447,
0.723607,-0.447219,-0.525726,
0.711759,-0.355576,-0.605776,
0.796078,-0.355576,-0.48972,
0.276389,0.44722,0.850649,
0.379488,0.477605,0.79239,
0.257459,0.553023,0.792389,
-0.723607,0.447219,0.525726,
-0.636341,0.477605,0.605775,
-0.674048,0.553023,0.489719,
-0.723607,0.447219,-0.525726,
-0.772771,0.477604,-0.417994,
-0.674048,0.553023,-0.489719,
0.276388,0.44722,-0.850649,
0.158736,0.477606,-0.864116,
0.257459,0.553023,-0.792389,
0.894426,0.447215,-8.35841e-08,
0.870878,0.477601,-0.116055,
0.833169,0.553019,4.6831e-09,
0.122028,0.992527,-1.5753e-07,
0.0377082,0.992527,-0.116054,
9.53195e-08,1,-1.62921e-07,
0.25321,0.967411,-1.3494e-07,
0.169758,0.977737,-0.123337,
0.122028,0.992527,-1.5753e-07,
0.39074,0.920501,-1.637e-07,
0.309504,0.942069,-0.129277,
0.25321,0.967411,-1.3494e-07,
0.52573,0.850652,-2.04873e-07,
0.452033,0.882093,-0.132585,
0.39074,0.920501,-1.637e-07,
0.648575,0.761151,-2.0938e-07,
0.586808,0.798798,-0.132585,
0.52573,0.850652,-2.04873e-07,
0.752038,0.659119,-1.18123e-07,
0.704195,0.698138,-0.129278,
0.648575,0.761151,-2.0938e-07,
0.833169,0.553019,4.6831e-09,
0.798594,0.589098,-0.123337,
0.752038,0.659119,-1.18123e-07,
0.122028,0.992527,-1.5753e-07,
0.169758,0.977737,-0.123337,
0.0377082,0.992527,-0.116054,
0.169758,0.977737,-0.123337,
0.0782442,0.967412,-0.240815,
0.0377082,0.992527,-0.116054,
0.25321,0.967411,-1.3494e-07,
0.309504,0.942069,-0.129277,
0.169758,0.977737,-0.123337,
0.309504,0.942069,-0.129277,
0.218591,0.94207,-0.254405,
0.169758,0.977737,-0.123337,
0.169758,0.977737,-0.123337,
0.218591,0.94207,-0.254405,
0.0782442,0.967412,-0.240815,
0.218591,0.94207,-0.254405,
0.120742,0.920503,-0.371613,
0.0782442,0.967412,-0.240815,
0.39074,0.920501,-1.637e-07,
0.452033,0.882093,-0.132585,
0.309504,0.942069,-0.129277,
0.452033,0.882093,-0.132585,
0.363529,0.893358,-0.264119,
0.309504,0.942069,-0.129277,
0.309504,0.942069,-0.129277,
0.363529,0.893358,-0.264119,
0.218591,0.94207,-0.254405,
0.363529,0.893358,-0.264119,
0.265779,0.882094,-0.388937,
0.218591,0.94207,-0.254405,
0.218591,0.94207,-0.254405,
0.265779,0.882094,-0.388937,
0.120742,0.920503,-0.371613,
0.265779,0.882094,-0.388937,
0.162456,0.850654,-0.499995,
0.120742,0.920503,-0.371613,
0.52573,0.850652,-2.04873e-07,
0.586808,0.798798,-0.132585,
0.452033,0.882093,-0.132585,
0.586808,0.798798,-0.132585,
0.506553,0.819628,-0.267607,
0.452033,0.882093,-0.132585,
0.452033,0.882093,-0.132585,
0.506553,0.819628,-0.267607,
0.363529,0.893358,-0.264119,
0.506553,0.819628,-0.267607,
0.411042,0.819629,-0.399065,
0.363529,0.893358,-0.264119,
0.363529,0.893358,-0.264119,
0.411042,0.819629,-0.399065,
0.265779,0.882094,-0.388937,
0.411042,0.819629,-0.399065,
0.307426,0.7988,-0.517115,
0.265779,0.882094,-0.388937,
0.265779,0.882094,-0.388937,
0.307426,0.7988,-0.517115,
0.162456,0.850654,-0.499995,
0.307426,0.7988,-0.517115,
0.200416,0.761154,-0.616828,
0.162456,0.850654,-0.499995,
0.648575,0.761151,-2.0938e-07,
0.704195,0.698138,-0.129278,
0.586808,0.798798,-0.132585,
0.704195,0.698138,-0.129278,
0.636462,0.724677,-0.26412,
0.586808,0.798798,-0.132585,
0.586808,0.798798,-0.132585,
0.636462,0.724677,-0.26412,
0.506553,0.819628,-0.267607,
0.636462,0.724677,-0.26412,
0.549266,0.734202,-0.399066,
0.506553,0.819628,-0.267607,
0.506553,0.819628,-0.267607,
0.549266,0.734202,-0.399066,
0.411042,0.819629,-0.399065,
0.549266,0.734202,-0.399066,
0.447869,0.724678,-0.523694,
0.411042,0.819629,-0.399065,
0.411042,0.819629,-0.399065,
0.447869,0.724678,-0.523694,
0.307426,0.7988,-0.517115,
0.447869,0.724678,-0.523694,
0.340555,0.698141,-0.629779,
0.307426,0.7988,-0.517115,
0.307426,0.7988,-0.517115,
0.340555,0.698141,-0.629779,
0.200416,0.761154,-0.616828,
0.340555,0.698141,-0.629779,
0.232388,0.659124,-0.715229,
0.200416,0.761154,-0.616828,
0.752038,0.659119,-1.18123e-07,
0.798594,0.589098,-0.123337,
0.704195,0.698138,-0.129278,
0.798594,0.589098,-0.123337,
0.744851,0.616825,-0.254407,
0.704195,0.698138,-0.129278,
0.704195,0.698138,-0.129278,
0.744851,0.616825,-0.254407,
0.636462,0.724677,-0.26412,
0.744851,0.616825,-0.254407,
0.670101,0.632211,-0.388939,
0.636462,0.724677,-0.26412,
0.636462,0.724677,-0.26412,
0.670101,0.632211,-0.388939,
0.549266,0.734202,-0.399066,
0.670101,0.632211,-0.388939,
0.576974,0.632212,-0.517117,
0.549266,0.734202,-0.399066,
0.549266,0.734202,-0.399066,
0.576974,0.632212,-0.517117,
0.447869,0.724678,-0.523694,
0.576974,0.632212,-0.517117,
0.472124,0.616827,-0.62978,
0.447869,0.724678,-0.523694,
0.447869,0.724678,-0.523694,
0.472124,0.616827,-0.62978,
0.340555,0.698141,-0.629779,
0.472124,0.616827,-0.62978,
0.364076,0.589101,-0.721393,
0.340555,0.698141,-0.629779,
0.340555,0.698141,-0.629779,
0.364076,0.589101,-0.721393,
0.232388,0.659124,-0.715229,
0.364076,0.589101,-0.721393,
0.257459,0.553023,-0.792389,
0.232388,0.659124,-0.715229,
0.833169,0.553019,4.6831e-09,
0.870878,0.477601,-0.116055,
0.798594,0.589098,-0.123337,
0.870878,0.477601,-0.116055,
0.830285,0.502628,-0.240815,
0.798594,0.589098,-0.123337,
0.798594,0.589098,-0.123337,
0.830285,0.502628,-0.240815,
0.744851,0.616825,-0.254407,
0.830285,0.502628,-0.240815,
0.76932,0.519663,-0.371614,
0.744851,0.616825,-0.254407,
0.744851,0.616825,-0.254407,
0.76932,0.519663,-0.371614,
0.670101,0.632211,-0.388939,
0.76932,0.519663,-0.371614,
0.688189,0.525736,-0.499997,
0.670101,0.632211,-0.388939,
0.670101,0.632211,-0.388939,
0.688189,0.525736,-0.499997,
0.576974,0.632212,-0.517117,
0.688189,0.525736,-0.499997,
0.59116,0.519664,-0.61683,
0.576974,0.632212,-0.517117,
0.576974,0.632212,-0.517117,
0.59116,0.519664,-0.61683,
0.472124,0.616827,-0.62978,
0.59116,0.519664,-0.61683,
0.4856,0.502631,-0.71523,
0.472124,0.616827,-0.62978,
0.472124,0.616827,-0.62978,
0.4856,0.502631,-0.71523,
0.364076,0.589101,-0.721393,
0.4856,0.502631,-0.71523,
0.379488,0.477605,-0.79239,
0.364076,0.589101,-0.721393,
0.364076,0.589101,-0.721393,
0.379488,0.477605,-0.79239,
0.257459,0.553023,-0.792389,
0.379488,0.477605,-0.79239,
0.276388,0.44722,-0.850649,
0.257459,0.553023,-0.792389,
0.0377082,0.992527,-0.116054,
-0.098722,0.992527,-0.0717251,
9.53195e-08,1,-1.62921e-07,
0.0782442,0.967412,-0.240815,
-0.0648428,0.977737,-0.199562,
0.0377082,0.992527,-0.116054,
0.120742,0.920503,-0.371613,
-0.0273103,0.94207,-0.334302,
0.0782442,0.967412,-0.240815,
0.162456,0.850654,-0.499995,
0.0135873,0.882094,-0.470877,
0.120742,0.920503,-0.371613,
0.200416,0.761154,-0.616828,
0.0552346,0.7988,-0.599055,
0.162456,0.850654,-0.499995,
0.232388,0.659124,-0.715229,
0.0946537,0.698142,-0.709675,
0.200416,0.761154,-0.616828,
0.257459,0.553023,-0.792389,
0.129473,0.589102,-0.797619,
0.232388,0.659124,-0.715229,
0.0377082,0.992527,-0.116054,
-0.0648428,0.977737,-0.199562,
-0.098722,0.992527,-0.0717251,
-0.0648428,0.977737,-0.199562,
